conta_id,cliente_id,tipo_conta,status_conta,data_abertura,data_encerramento,agencia_codigo,conta_numero,canal_abertura,pacote_tarifario,saldo_atual,limite_credito,possui_cartao,possui_cheque_especial,indicador_salario,indicador_investimento,ultima_movimentacao_data
CTA001782,CLI000993,investimento,ativa,2023-07-01,,6799,179145-6,parceiro,isento,116988.29,5484.78,false,false,false,true,2026-02-14
CTA001783,CLI000994,corrente,ativa,2023-07-11,,5591,131450-6,parceiro,basico,15556.43,18226.80,true,false,false,false,2026-03-01
CTA001784,CLI000995,salario,ativa,2023-01-30,,7833,988083-7,parceiro,isento,42055.50,26330.31,true,false,true,false,2026-03-25
CTA001785,CLI000995,premium,ativa,2022-12-22,,4309,145845-9,parceiro,premium,32002.87,16716.43,true,false,false,false,2026-03-22
CTA001786,CLI000996,corrente,ativa,2022-01-28,,1765,276182-9,parceiro,basico,69322.43,13376.89,true,true,false,false,2026-01-26
CTA001787,CLI000996,corrente,ativa,2022-03-15,,2476,869321-2,app,basico,-3331.99,43833.78,true,true,false,false,2026-01-16
CTA001788,CLI000997,corrente,ativa,2020-08-04,,3780,251496-1,agencia,basico,34286.22,32268.42,true,true,false,false,2026-02-17
CTA001789,CLI000998,corrente,ativa,2019-10-01,,4383,375270-7,agencia,basico,43098.67,50442.42,true,false,false,false,2026-03-14
CTA001790,CLI000998,investimento,ativa,2019-06-24,,2610,418606-3,app,isento,96248.98,18586.11,false,false,false,true,2026-03-14
CTA001791,CLI000998,corrente,ativa,2019-09-18,,9099,293177-1,agencia,basico,29211.65,21833.98,true,true,false,false,2026-01-04
CTA001792,CLI000999,pj,ativa,2024-11-04,,2717,891256-2,gerente,premium,111743.50,27171.06,true,false,false,false,2026-03-27
CTA001793,CLI001000,premium,ativa,2020-02-25,,8514,705808-9,agencia,premium,10455.47,30090.06,true,false,false,false,2026-03-18
CTA001794,CLI001000,investimento,ativa,2020-07-01,,1222,146649-3,parceiro,isento,52101.00,29297.84,false,false,false,true,2026-02-23
CTA001795,CLI001001,corrente,ativa,2026-07-23,,4104,880965-2,gerente,basico,32016.72,19800.73,true,true,false,false,2026-03-12
CTA001796,CLI001002,corrente,ativa,2022-10-15,,0198,177911-0,app,basico,12251.34,40825.03,true,true,false,false,2026-03-27
CTA001797,CLI001003,corrente,ativa,2020-09-16,,2962,905981-3,app,basico,26732.90,59181.61,true,false,false,false,2026-02-10
CTA001798,CLI001003,investimento,ativa,2020-07-04,,8389,321056-9,gerente,isento,374837.34,15751.38,false,false,false,true,2026-03-25
CTA001799,CLI001004,investimento,ativa,2022-05-01,,4589,342994-8,parceiro,isento,309324.85,113267.80,false,false,false,true,2026-03-05
CTA001800,CLI001004,salario,ativa,2021-12-07,,0358,268386-5,app,isento,-19863.40,35001.58,true,false,true,false,2026-03-14
CTA001801,CLI001004,corrente,ativa,2022-01-20,,7042,748748-1,gerente,basico,113038.99,95366.82,true,true,false,false,2026-02-20
CTA001802,CLI001005,corrente,ativa,2023-01-08,,7190,840955-8,parceiro,basico,18449.77,63686.78,true,false,false,false,2026-02-13
CTA001803,CLI001006,investimento,ativa,2018-12-05,,1852,964350-2,agencia,isento,184462.46,47855.40,false,false,false,true,2026-01-03
CTA001804,CLI001006,corrente,encerrada,2018-06-29,2018-11-06,1600,526467-9,parceiro,basico,14419.31,15807.65,true,true,false,false,2018-11-06
CTA001805,CLI001007,investimento,ativa,2023-05-28,,3327,404736-8,agencia,isento,187179.83,25581.67,false,false,false,true,2026-02-13
CTA001806,CLI001007,corrente,encerrada,2023-08-16,2024-01-08,3347,495634-5,agencia,basico,69008.89,12606.62,true,true,false,false,2024-01-08
CTA001807,CLI001008,investimento,ativa,2027-02-05,,4395,300054-9,app,isento,309664.33,19521.57,false,false,false,true,2026-01-28
CTA001808,CLI001008,investimento,ativa,2026-11-18,,3670,488295-9,gerente,isento,178899.44,49719.02,false,false,false,true,2026-02-14
CTA001809,CLI001008,investimento,ativa,2026-12-12,,8714,573841-5,app,isento,53089.70,34565.83,false,false,false,true,2026-03-10
CTA001810,CLI001009,pj,ativa,2021-05-16,,7016,360927-8,parceiro,premium,21938.25,16985.64,true,false,false,false,2026-03-07
CTA001811,CLI001010,corrente,ativa,2024-04-24,,1177,761321-6,gerente,basico,39210.18,21600.97,true,false,false,false,2026-02-09
CTA001812,CLI001010,premium,ativa,2024-09-06,,0051,258999-8,parceiro,premium,11834.42,24697.61,true,true,false,false,2026-01-25
CTA001813,CLI001011,investimento,ativa,2019-01-09,,6947,449470-8,app,isento,396323.76,39099.34,false,false,false,true,2026-03-12
CTA001814,CLI001012,salario,ativa,2018-08-20,,7152,646921-1,parceiro,isento,43414.55,22889.29,true,false,true,false,2026-01-01
CTA001815,CLI001013,salario,encerrada,2019-04-29,2021-05-30,7170,199741-2,app,isento,15843.54,7680.32,true,false,true,false,2021-05-30
CTA001816,CLI001014,pj,ativa,2020-01-03,,2528,692910-8,app,premium,121634.11,38757.83,true,false,false,false,2026-03-02
CTA001817,CLI001015,corrente,ativa,2019-03-08,,7453,205141-3,app,basico,67981.53,45893.82,true,false,false,false,2026-01-10
CTA001818,CLI001015,investimento,ativa,2019-08-09,,5727,247851-7,parceiro,isento,178238.68,32490.30,false,false,false,true,2026-03-12
CTA001819,CLI001016,premium,encerrada,2026-01-13,2027-10-27,2945,802619-0,agencia,premium,74980.96,55070.85,true,true,false,false,2027-10-27
CTA001820,CLI001017,investimento,encerrada,2025-01-01,2025-10-25,5501,885281-1,gerente,isento,163275.92,29557.03,false,false,false,true,2025-10-25
CTA001821,CLI001018,corrente,ativa,2026-09-23,,9796,173461-6,parceiro,basico,6929.05,8748.16,true,true,false,false,2026-03-01
CTA001822,CLI001019,corrente,ativa,2022-08-31,,9554,245656-1,app,basico,85225.77,28504.40,true,true,false,false,2026-01-02
CTA001823,CLI001020,investimento,encerrada,2021-05-09,2023-10-15,4436,892502-0,app,isento,97999.14,39236.58,false,false,false,true,2023-10-15
CTA001824,CLI001021,investimento,ativa,2023-09-06,,1259,607734-4,parceiro,isento,196460.92,14971.78,false,false,false,true,2026-02-07
CTA001825,CLI001021,salario,ativa,2023-07-25,,9642,265622-5,gerente,isento,80725.31,34880.26,true,false,true,false,2026-03-03
CTA001826,CLI001022,corrente,ativa,2024-02-09,,8190,787716-0,agencia,basico,9291.12,14848.34,true,false,false,false,2026-02-10
CTA001827,CLI001023,investimento,ativa,2020-11-25,,4588,544632-4,gerente,isento,144629.72,38190.74,false,false,false,true,2026-01-21
CTA001828,CLI001024,corrente,ativa,2021-11-29,,8804,265547-3,gerente,basico,61942.00,35387.37,true,true,false,false,2026-03-14
CTA001829,CLI001024,corrente,encerrada,2022-04-03,2023-07-12,3925,280411-4,gerente,basico,38262.46,33893.70,true,false,false,false,2023-07-12
CTA001830,CLI001025,corrente,ativa,2022-09-03,,6827,328612-5,parceiro,basico,75078.71,58310.91,true,true,false,false,2026-03-01
CTA001831,CLI001025,premium,ativa,2022-09-28,,9886,478353-6,app,premium,41082.33,25042.36,true,false,false,false,2026-03-27
CTA001832,CLI001026,investimento,ativa,2025-02-01,,9664,839277-0,parceiro,isento,905996.78,100127.09,false,false,false,true,2026-03-05
CTA001833,CLI001026,investimento,ativa,2025-01-24,,7767,637652-6,agencia,isento,382097.76,97805.55,false,false,false,true,2026-02-12
CTA001834,CLI001027,corrente,ativa,2026-09-21,,6116,421011-0,gerente,basico,21223.00,4200.31,true,true,false,false,2026-02-28
CTA001835,CLI001027,premium,encerrada,2027-02-02,2028-07-28,4831,103344-1,parceiro,premium,8919.76,18339.31,true,false,false,false,2028-07-28
CTA001836,CLI001027,premium,ativa,2026-10-12,,4061,727286-9,gerente,premium,18780.80,10274.56,true,true,false,false,2026-01-02
CTA001837,CLI001028,salario,ativa,2026-05-31,,0950,363591-6,parceiro,isento,-1190.44,8068.89,true,false,true,false,2026-02-12
CTA001838,CLI001029,investimento,ativa,2025-03-25,,3818,585816-7,agencia,isento,71552.48,5428.67,false,false,false,true,2026-03-14
CTA001839,CLI001030,corrente,ativa,2022-11-17,,3861,928548-2,app,basico,51143.27,12805.67,true,true,false,false,2026-01-13
CTA001840,CLI001030,salario,ativa,2022-09-14,,2533,270623-1,parceiro,isento,18047.71,24507.04,true,false,true,false,2026-03-14
CTA001841,CLI001030,investimento,encerrada,2022-09-12,2023-08-24,1624,585978-8,agencia,isento,249640.90,15068.47,false,false,false,true,2023-08-24
CTA001842,CLI001031,pj,ativa,2019-11-20,,9037,233983-3,app,premium,96407.31,21668.28,true,false,false,false,2026-03-12
CTA001843,CLI001031,investimento,ativa,2019-11-23,,2209,758031-8,agencia,isento,141876.61,70516.60,false,false,false,true,2026-02-16
CTA001844,CLI001031,corrente,ativa,2019-10-16,,7579,786778-5,gerente,basico,86685.96,68822.66,true,true,false,false,2026-02-23
CTA001845,CLI001032,corrente,ativa,2022-06-18,,6449,915337-0,gerente,basico,46331.61,60350.02,true,false,false,false,2026-02-28
CTA001846,CLI001033,corrente,ativa,2026-12-23,,5349,545223-7,app,basico,116729.29,60115.63,true,false,false,false,2026-02-13
CTA001847,CLI001033,corrente,ativa,2026-09-20,,7358,753433-3,gerente,basico,20998.94,72848.25,true,false,false,false,2026-03-23
CTA001848,CLI001034,corrente,encerrada,2021-09-15,2023-01-25,5848,279938-4,parceiro,basico,74554.15,25930.96,true,false,false,false,2023-01-25
CTA001849,CLI001034,corrente,ativa,2021-07-15,,2837,673535-5,app,basico,51614.38,47063.26,true,false,false,false,2026-03-04
CTA001850,CLI001035,investimento,encerrada,2022-10-09,2024-02-22,3812,551788-5,parceiro,isento,168909.11,34848.28,false,false,false,true,2024-02-22
CTA001851,CLI001036,corrente,ativa,2022-12-21,,5896,411967-3,gerente,basico,25978.52,32050.75,true,true,false,false,2026-01-27
CTA001852,CLI001036,corrente,ativa,2022-12-19,,4457,684741-3,agencia,basico,7913.20,31837.89,true,true,false,false,2026-01-21
CTA001853,CLI001037,corrente,ativa,2018-04-22,,8551,547810-7,parceiro,basico,22157.78,24801.89,true,false,false,false,2026-01-26
CTA001854,CLI001037,investimento,ativa,2018-05-02,,5556,633122-1,app,isento,107448.18,20040.91,false,false,false,true,2026-02-18
CTA001855,CLI001038,corrente,bloqueada,2020-10-22,,2679,696573-2,agencia,basico,34399.34,24527.84,true,false,false,false,2026-01-26
CTA001856,CLI001039,corrente,ativa,2025-01-13,,8730,694252-9,app,basico,33451.45,16469.59,true,false,false,false,2026-01-26
CTA001857,CLI001039,premium,ativa,2024-11-16,,8720,248946-9,agencia,premium,25896.94,29036.92,true,true,false,false,2026-03-15
CTA001858,CLI001039,investimento,ativa,2024-09-14,,9391,101736-2,app,isento,99013.45,15813.54,false,false,false,true,2026-01-24
CTA001859,CLI001040,corrente,bloqueada,2024-06-18,,5268,370861-3,parceiro,basico,14527.67,9458.79,true,true,false,false,2026-02-07
CTA001860,CLI001040,investimento,ativa,2024-05-06,,1662,359976-4,agencia,isento,96414.95,12753.60,false,false,false,true,2026-02-22
CTA001861,CLI001041,corrente,ativa,2019-10-23,,2278,936040-9,app,basico,6848.04,32635.74,true,false,false,false,2026-03-07
CTA001862,CLI001042,corrente,ativa,2026-05-17,,8820,279523-6,agencia,basico,11638.49,11532.60,true,true,false,false,2026-03-20
CTA001863,CLI001043,premium,ativa,2020-10-10,,2700,408581-9,gerente,premium,104324.36,63688.24,true,true,false,false,2026-01-03
CTA001864,CLI001043,salario,ativa,2020-12-30,,9516,584681-1,app,isento,26253.19,81360.80,true,false,true,false,2026-03-04
CTA001865,CLI001043,salario,ativa,2020-10-16,,3649,241370-2,agencia,isento,50854.91,27123.06,true,false,true,false,2026-02-25
CTA001866,CLI001044,corrente,ativa,2025-07-21,,6959,970905-8,gerente,basico,34749.93,17853.02,true,true,false,false,2026-03-15
CTA001867,CLI001044,premium,ativa,2025-06-02,,4442,637506-6,parceiro,premium,17529.69,18394.96,true,true,false,false,2026-03-17
CTA001868,CLI001045,corrente,ativa,2025-11-20,,0788,393602-1,app,basico,10284.22,8263.20,true,true,false,false,2026-03-08
CTA001869,CLI001046,corrente,ativa,2020-03-05,,6246,298480-2,parceiro,basico,60159.06,30868.74,true,false,false,false,2026-03-19
CTA001870,CLI001046,investimento,ativa,2020-04-28,,9117,659555-2,app,isento,82278.78,39405.34,false,false,false,true,2026-02-19
CTA001871,CLI001047,corrente,ativa,2022-01-21,,0947,330101-3,parceiro,basico,11122.46,8868.77,true,false,false,false,2026-01-14
CTA001872,CLI001047,investimento,ativa,2022-01-06,,6330,293738-3,app,isento,33641.86,8774.56,false,false,false,true,2026-02-13
CTA001873,CLI001048,pj,ativa,2025-01-21,,4545,218384-3,gerente,premium,14774.21,28016.57,true,false,false,false,2026-02-03
CTA001874,CLI001049,pj,ativa,2018-04-14,,9065,356254-4,agencia,premium,17351.17,5057.50,true,false,false,false,2026-03-06
CTA001875,CLI001050,investimento,ativa,2023-06-06,,2415,201212-4,parceiro,isento,571548.36,57552.04,false,false,false,true,2026-03-25
CTA001876,CLI001050,investimento,ativa,2023-06-27,,2793,826231-2,gerente,isento,179931.90,110892.47,false,false,false,true,2026-03-26
CTA001877,CLI001051,corrente,ativa,2019-05-15,,3320,748029-6,agencia,basico,12357.21,15975.33,true,true,false,false,2026-02-23
CTA001878,CLI001051,salario,ativa,2019-01-30,,5171,856797-0,gerente,isento,17455.42,10175.22,true,false,true,false,2026-03-12
CTA001879,CLI001052,investimento,ativa,2022-05-17,,9211,743880-1,agencia,isento,92662.45,22439.30,false,false,false,true,2026-02-22
CTA001880,CLI001053,corrente,ativa,2025-10-01,,1489,116060-0,gerente,basico,33688.07,75107.38,true,true,false,false,2026-01-24
CTA001881,CLI001054,salario,ativa,2025-05-01,,3055,549989-6,agencia,isento,144843.93,36596.27,true,false,true,false,2026-01-12
CTA001882,CLI001054,corrente,bloqueada,2025-02-25,,7728,289928-4,parceiro,basico,40284.65,99822.06,true,true,false,false,2026-01-23
CTA001883,CLI001055,salario,ativa,2019-07-22,,1196,403695-8,parceiro,isento,-3027.10,38184.54,true,false,true,false,2026-02-07
CTA001884,CLI001055,investimento,ativa,2019-09-02,,9409,247189-3,parceiro,isento,94516.64,35068.68,false,false,false,true,2026-02-13
CTA001885,CLI001055,investimento,ativa,2019-09-10,,1010,879143-1,app,isento,56396.49,43691.39,false,false,false,true,2026-03-13
CTA001886,CLI001056,investimento,ativa,2018-05-16,,9564,931698-7,app,isento,88411.03,26494.09,false,false,false,true,2026-03-15
CTA001887,CLI001057,investimento,encerrada,2019-01-03,2021-03-04,0149,997148-4,gerente,isento,78583.22,19230.08,false,false,false,true,2021-03-04
CTA001888,CLI001058,corrente,ativa,2023-07-24,,3179,179705-6,gerente,basico,20179.88,6606.73,true,true,false,false,2026-03-04
CTA001889,CLI001058,investimento,ativa,2023-04-21,,6709,183408-1,gerente,isento,42602.51,6640.38,false,false,false,true,2026-03-21
CTA001890,CLI001059,premium,encerrada,2023-03-11,2024-04-08,9644,482579-9,gerente,premium,29101.64,26819.57,true,true,false,false,2024-04-08
CTA001891,CLI001059,salario,ativa,2023-02-15,,4938,190176-8,parceiro,isento,-5738.30,12160.32,true,false,true,false,2026-03-27
CTA001892,CLI001060,corrente,ativa,2025-11-25,,4660,741547-5,gerente,basico,62668.34,61959.03,true,true,false,false,2026-02-17
CTA001893,CLI001060,salario,ativa,2025-10-18,,1183,211384-3,agencia,isento,16234.96,50138.89,true,false,true,false,2026-02-07
CTA001894,CLI001061,corrente,ativa,2024-10-23,,1859,994188-8,agencia,basico,9278.35,5360.18,true,true,false,false,2026-03-01
CTA001895,CLI001062,premium,ativa,2021-07-14,,8174,328484-3,agencia,premium,77046.72,36460.54,true,false,false,false,2026-02-28
CTA001896,CLI001062,investimento,ativa,2021-09-16,,5124,938704-6,app,isento,389943.48,53957.25,false,false,false,true,2026-03-27
CTA001897,CLI001063,corrente,ativa,2025-07-18,,2087,542826-2,parceiro,basico,2923.21,13058.57,true,true,false,false,2026-02-23
CTA001898,CLI001063,investimento,ativa,2025-07-17,,8028,894450-1,agencia,isento,56571.17,9649.95,false,false,false,true,2026-02-08
CTA001899,CLI001064,salario,ativa,2019-03-19,,4507,123525-9,gerente,isento,-13272.55,85516.12,true,false,true,false,2026-03-18
CTA001900,CLI001064,investimento,ativa,2019-03-09,,4889,713737-3,gerente,isento,240320.35,54172.84,false,false,false,true,2026-03-14
CTA001901,CLI001065,salario,ativa,2019-07-27,,4230,322871-3,gerente,isento,-4708.57,14804.05,true,false,true,false,2026-03-01
CTA001902,CLI001065,investimento,ativa,2019-11-08,,2292,952242-8,app,isento,114022.21,21333.86,false,false,false,true,2026-03-09
CTA001903,CLI001066,corrente,encerrada,2021-05-23,2023-04-25,4575,568620-1,agencia,basico,119322.48,21310.05,true,false,false,false,2023-04-25
CTA001904,CLI001067,investimento,ativa,2025-06-22,,0366,113079-8,app,isento,85193.49,7549.64,false,false,false,true,2026-01-13
CTA001905,CLI001067,corrente,ativa,2025-08-20,,6450,944018-8,parceiro,basico,8433.39,9325.66,true,false,false,false,2026-02-09
CTA001906,CLI001068,investimento,ativa,2026-12-29,,2340,561905-6,parceiro,isento,89980.05,7826.67,false,false,false,true,2026-03-04
CTA001907,CLI001069,corrente,ativa,2020-06-24,,0219,503279-5,app,basico,40624.05,48835.64,true,false,false,false,2026-01-26
CTA001908,CLI001070,premium,ativa,2023-11-26,,3024,916767-9,agencia,premium,50037.91,10270.56,true,true,false,false,2026-03-14
CTA001909,CLI001071,corrente,ativa,2020-05-04,,5597,659605-6,app,basico,24015.88,15066.82,true,true,false,false,2026-01-11
CTA001910,CLI001072,pj,encerrada,2024-09-08,2026-05-21,6097,476637-6,parceiro,premium,51059.39,39419.65,true,false,false,false,2026-05-21
CTA001911,CLI001072,corrente,ativa,2024-09-13,,4343,762487-2,gerente,basico,94357.91,46046.56,true,false,false,false,2026-03-26
CTA001912,CLI001073,investimento,ativa,2027-01-24,,9545,633113-9,app,isento,20809.93,32547.49,false,false,false,true,2026-02-08
CTA001913,CLI001074,corrente,encerrada,2023-01-01,2025-02-08,7586,302099-2,agencia,basico,57074.35,50460.46,true,true,false,false,2025-02-08
CTA001914,CLI001075,salario,ativa,2022-04-11,,1245,260767-3,app,isento,20119.00,33317.65,true,false,true,false,2026-03-23
CTA001915,CLI001076,premium,ativa,2020-04-06,,0073,211598-9,app,premium,86674.64,38261.74,true,false,false,false,2026-01-22
CTA001916,CLI001077,corrente,ativa,2027-02-01,,8774,303810-7,gerente,basico,140608.55,111036.58,true,false,false,false,2026-02-14
CTA001917,CLI001078,investimento,ativa,2023-03-16,,5749,493694-2,agencia,isento,97077.45,85014.98,false,false,false,true,2026-01-21
CTA001918,CLI001078,corrente,ativa,2023-05-27,,4185,992715-9,agencia,basico,72893.08,74596.31,true,true,false,false,2026-03-19
CTA001919,CLI001078,premium,ativa,2023-08-28,,9540,210357-4,parceiro,premium,92045.50,30298.85,true,false,false,false,2026-01-08
CTA001920,CLI001079,premium,ativa,2020-07-18,,8518,143865-7,app,premium,41076.00,53116.31,true,false,false,false,2026-03-06
CTA001921,CLI001079,corrente,ativa,2020-06-10,,1102,948518-6,app,basico,43669.37,33821.53,true,false,false,false,2026-03-09
CTA001922,CLI001080,investimento,ativa,2023-03-21,,1368,788203-3,gerente,isento,27001.70,20053.38,false,false,false,true,2026-02-05
CTA001923,CLI001080,corrente,ativa,2023-03-11,,2977,509705-7,agencia,basico,20518.47,7975.42,true,false,false,false,2026-03-15
CTA001924,CLI001081,corrente,encerrada,2018-08-30,2020-02-10,9318,664522-5,parceiro,basico,113349.18,55115.02,true,true,false,false,2020-02-10
