cliente_id,nome_completo,sexo,data_nascimento,idade,estado_civil,uf,cidade,renda_mensal,patrimonio_estimado,segmento,escolaridade,profissao,score_relacionamento,perfil_investidor,data_cadastro,canal_aquisicao,cliente_ativo,possui_app_ativo,aceita_ofertas_marketing
CLI001378,Thiago Lima,masculino,1980-07-12,45,solteiro,SC,Florianopolis,26628.32,293958.76,alta_renda,superior_completo,contador,66,arrojado,2022-02-17,indicacao,true,true,true
CLI001379,Beatriz Ferreira Silva,feminino,1963-01-14,63,solteiro,PE,Recife,46140.54,757352.45,alta_renda,superior_completo,arquiteto,54,conservador,2018-11-24,agencia,true,false,false
CLI001380,Beatriz Pereira Pereira,feminino,1967-08-23,58,solteiro,RJ,Rio de Janeiro,18426.44,681695.06,alta_renda,superior_completo,empresario,81,moderado,2022-08-23,parceria,true,true,true
CLI001381,Eduardo Oliveira Silva,masculino,1963-09-26,62,viuvo,PE,Recife,41175.43,1946645.08,alta_renda,superior_completo,engenheiro_de_software,69,conservador,2018-08-26,indicacao,true,true,false
CLI001382,Patricia Almeida,feminino,1968-05-28,57,solteiro,SP,Sao Paulo,16041.18,236647.18,private,superior_completo,advogado,87,arrojado,2026-06-01,parceria,true,true,true
CLI001383,Marcelo Gomes,masculino,1957-03-22,69,solteiro,RS,Porto Alegre,78446.84,3330943.64,private,superior_completo,empresario,67,arrojado,2025-02-18,parceria,true,false,false
CLI001384,Daniela Nascimento,feminino,1986-07-07,39,casado,SC,Florianopolis,32716.97,654751.02,alta_renda,pos_graduacao,medico,65,conservador,2019-05-16,agencia,true,true,true
CLI001385,Henrique Lima Oliveira,masculino,1963-08-27,62,solteiro,RS,Caxias do Sul,21901.55,506289.53,private,pos_graduacao,medico,64,moderado,2026-08-26,indicacao,true,false,false
CLI001386,William Moreira Lima,masculino,1967-07-14,58,divorciado,MG,Uberlandia,17665.90,690156.00,alta_renda,superior_completo,contador,79,arrojado,2025-08-07,parceria,true,true,true
CLI001387,Gustavo Costa,masculino,1958-12-04,67,viuvo,RJ,Rio de Janeiro,32647.73,1256167.18,alta_renda,superior_completo,contador,77,moderado,2021-04-15,digital,true,false,false
CLI001388,Larissa Souza Barbosa,feminino,1980-07-11,45,viuvo,SP,Sao Paulo,44011.82,1554281.77,alta_renda,superior_completo,empresario,67,arrojado,2018-09-17,agencia,true,true,false
CLI001389,Daniela Souza,feminino,2002-01-27,24,casado,MG,Uberlandia,28892.93,749664.64,alta_renda,pos_graduacao,medico,65,moderado,2025-12-08,agencia,true,true,true
CLI001390,Juliana Pereira Teixeira,feminino,1997-03-07,29,casado,GO,Goiania,61917.87,655695.01,alta_renda,pos_graduacao,medico,62,arrojado,2020-07-19,indicacao,false,true,false
CLI001391,Rafael Moreira Teixeira,masculino,1992-11-03,33,casado,SP,Sao Paulo,37105.92,898256.67,alta_renda,superior_completo,engenheiro_de_software,55,conservador,2018-05-01,parceria,true,false,false
CLI001392,Patricia Rodrigues,feminino,1951-12-26,74,divorciado,MG,Belo Horizonte,24209.76,584106.94,alta_renda,medio_completo,autonomo,65,conservador,2026-07-06,agencia,true,true,false
CLI001393,Camila Silva,feminino,1962-03-02,64,divorciado,CE,Fortaleza,30176.58,1248346.76,alta_renda,superior_completo,professor,60,conservador,2018-03-26,indicacao,true,true,true
CLI001394,Adriana Souza Teixeira,feminino,2002-06-05,23,viuvo,CE,Fortaleza,22768.39,613645.94,alta_renda,superior_completo,analista_financeiro,62,moderado,2020-02-23,indicacao,true,true,false
CLI001395,Gabriela Martins Ribeiro,feminino,2003-12-24,22,casado,PA,Belem,45765.20,1065011.61,alta_renda,superior_completo,gerente_comercial,73,moderado,2023-12-26,indicacao,true,false,false
CLI001396,Marcelo Almeida Silva,masculino,2000-01-20,26,solteiro,SP,Sao Paulo,19159.69,804758.78,private,superior_completo,professor,75,moderado,2020-01-04,indicacao,true,true,true
CLI001397,Thiago Nascimento,masculino,1999-08-26,26,divorciado,MG,Belo Horizonte,6998.42,128670.14,varejo,superior_completo,contador,67,moderado,2023-01-10,parceria,true,true,true
CLI001398,Eduardo Martins,masculino,1965-12-17,60,viuvo,SP,Sao Paulo,20032.94,834024.07,alta_renda,superior_completo,engenheiro_de_software,75,conservador,2020-08-01,parceria,true,true,false
CLI001399,Joao Oliveira Araujo,masculino,1955-06-08,70,viuvo,RJ,Niteroi,20418.88,334543.64,alta_renda,superior_completo,engenheiro_de_software,76,moderado,2020-09-01,indicacao,true,false,false
CLI001400,Mariana Barbosa,feminino,1995-05-06,30,solteiro,SP,Sao Paulo,11468.71,402619.61,varejo,superior_completo,contador,63,arrojado,2024-09-26,digital,true,true,true
CLI001401,Larissa Souza,feminino,1950-12-14,75,divorciado,PA,Belem,16987.28,764470.62,alta_renda,superior_completo,contador,63,conservador,2024-05-12,agencia,true,false,false
CLI001402,Bianca Silva Souza,feminino,1986-07-08,39,solteiro,MG,Belo Horizonte,18704.27,507113.10,varejo,superior_completo,professor,51,arrojado,2020-05-19,indicacao,true,true,true
CLI001403,Gabriela Teixeira,feminino,1952-07-01,73,casado,PE,Recife,5192.73,157182.35,varejo,superior_completo,analista_financeiro,51,moderado,2024-04-04,parceria,true,true,true
CLI001404,Carlos Souza,masculino,2004-06-12,21,divorciado,DF,Brasilia,5936.58,137726.24,empreendedor,pos_graduacao,medico,69,moderado,2023-06-11,digital,true,true,true
CLI001405,Matheus Araujo,masculino,1969-02-20,57,casado,PE,Recife,7962.81,182911.78,varejo,superior_completo,gerente_comercial,59,conservador,2024-01-15,digital,true,true,true
CLI001406,Pedro Souza Ribeiro,masculino,1969-11-25,56,divorciado,AM,Manaus,42305.25,1442085.72,alta_renda,superior_completo,empresario,63,arrojado,2025-10-25,parceria,true,false,false
CLI001407,Fernanda Santos Oliveira,feminino,1951-07-08,74,casado,BA,Salvador,27415.44,1110887.47,varejo,superior_completo,administrador,68,conservador,2024-12-28,digital,true,true,true
CLI001408,Vinicius Carvalho Gomes,masculino,1970-12-20,55,solteiro,DF,Brasilia,39707.27,1985952.60,alta_renda,superior_completo,advogado,72,conservador,2021-07-04,parceria,true,true,true
CLI001409,Henrique Lima Oliveira,masculino,1983-02-14,43,divorciado,RS,Porto Alegre,10591.91,359126.74,alta_renda,superior_completo,contador,75,conservador,2020-12-28,agencia,true,true,true
CLI001410,Gabriela Almeida Silva,feminino,1959-08-07,66,divorciado,SP,Santos,4857.16,67761.73,varejo,superior_completo,advogado,63,moderado,2020-06-01,parceria,true,true,true
CLI001411,Mariana Oliveira Souza,feminino,1993-06-06,32,solteiro,SP,Sao Paulo,7670.20,260345.27,varejo,medio_completo,autonomo,66,moderado,2018-08-07,digital,true,true,true
CLI001412,Camila Silva,feminino,1962-03-17,64,viuvo,SP,Sao Paulo,16212.98,370150.21,alta_renda,superior_completo,designer,57,conservador,2018-08-21,parceria,true,false,false
CLI001413,Fernanda Oliveira,feminino,1998-12-20,27,solteiro,RJ,Rio de Janeiro,24916.01,473988.61,alta_renda,superior_completo,designer,68,arrojado,2023-10-07,parceria,true,true,true
CLI001414,Rafael Silva,masculino,1959-11-06,66,divorciado,GO,Goiania,79283.17,4046077.79,private,pos_graduacao,consultor,64,moderado,2022-08-27,parceria,false,true,false
CLI001415,Daniel Souza Lima,masculino,1957-07-24,68,divorciado,PR,Londrina,14457.27,152533.34,varejo,superior_completo,analista_financeiro,60,conservador,2018-02-23,agencia,true,true,true
CLI001416,Vanessa Gomes,feminino,1982-08-07,43,solteiro,SP,Sao Paulo,62563.32,3808189.00,private,pos_graduacao,consultor,89,arrojado,2024-06-12,agencia,true,true,true
CLI001417,Beatriz Carvalho,feminino,1970-10-17,55,divorciado,PR,Londrina,42700.65,621865.01,alta_renda,superior_completo,analista_financeiro,80,conservador,2026-10-27,digital,true,true,true
CLI001418,Mariana Lima,feminino,1970-08-04,55,divorciado,SC,Florianopolis,28124.48,789675.26,alta_renda,superior_completo,arquiteto,81,moderado,2022-05-24,indicacao,true,true,false
CLI001419,Larissa Santos,feminino,1966-10-15,59,viuvo,BA,Salvador,44960.21,1156497.89,alta_renda,pos_graduacao,consultor,70,moderado,2018-08-22,digital,true,true,true
CLI001420,Rafael Souza,masculino,1989-04-08,36,divorciado,CE,Fortaleza,9236.36,253359.71,alta_renda,superior_completo,administrador,69,moderado,2023-01-10,parceria,true,false,false
CLI001421,Rafael Pereira,masculino,1951-01-10,75,solteiro,RJ,Rio de Janeiro,35735.70,1960421.45,alta_renda,superior_completo,contador,78,conservador,2021-03-24,agencia,true,true,true
CLI001422,Felipe Moreira,masculino,1992-10-14,33,casado,PE,Recife,22107.39,1280501.91,alta_renda,pos_graduacao,medico,74,conservador,2021-07-26,digital,true,true,false
CLI001423,Larissa Gomes,feminino,1993-09-18,32,divorciado,SP,Sao Paulo,26605.65,1056878.77,alta_renda,superior_completo,advogado,76,arrojado,2018-09-28,parceria,true,true,true
CLI001424,Henrique Pereira Martins,masculino,1979-08-17,46,divorciado,PR,Londrina,22433.34,778563.12,varejo,superior_completo,contador,55,conservador,2023-09-23,agencia,true,false,false
CLI001425,Joao Pereira,masculino,1950-08-12,75,viuvo,AM,Manaus,40548.19,479574.68,alta_renda,pos_graduacao,dentista,64,moderado,2022-07-14,indicacao,true,true,true
CLI001426,Joao Santos Souza,masculino,1955-06-08,70,solteiro,BA,Feira de Santana,34518.91,715208.24,alta_renda,superior_completo,professor,62,conservador,2025-08-26,agencia,true,true,true
CLI001427,Larissa Teixeira Martins,feminino,1965-03-06,61,divorciado,MG,Belo Horizonte,32083.50,987187.25,alta_renda,superior_completo,engenheiro_de_software,74,conservador,2025-06-23,digital,true,true,false
CLI001428,Marcelo Rodrigues Barbosa,masculino,1981-12-28,44,solteiro,MG,Belo Horizonte,18677.48,285418.32,varejo,superior_completo,empresario,56,conservador,2026-08-05,indicacao,true,true,true
CLI001429,Beatriz Oliveira,feminino,1958-04-03,67,solteiro,RS,Porto Alegre,40548.76,1566589.09,alta_renda,superior_completo,contador,55,conservador,2020-11-09,parceria,true,false,false
CLI001430,Juliana Moreira,feminino,1948-05-15,77,divorciado,RJ,Rio de Janeiro,34241.20,1407004.51,alta_renda,superior_completo,engenheiro_de_software,56,conservador,2020-02-14,digital,false,false,false
CLI001431,Matheus Cardoso,masculino,1971-07-12,54,solteiro,BA,Salvador,25618.92,951668.32,alta_renda,superior_completo,contador,65,conservador,2022-10-24,indicacao,true,true,true
CLI001432,William Pereira,masculino,1978-12-28,47,solteiro,GO,Goiania,27488.84,622072.19,alta_renda,superior_completo,gerente_comercial,62,moderado,2023-05-09,digital,true,true,false
CLI001433,Gustavo Barbosa,masculino,1949-12-13,76,casado,BA,Salvador,24961.28,306782.13,varejo,superior_completo,analista_financeiro,51,moderado,2018-12-07,parceria,true,false,false
CLI001434,Leonardo Gomes Santos,masculino,1978-05-19,47,viuvo,BA,Salvador,42793.47,1185155.03,alta_renda,superior_completo,engenheiro_de_software,73,conservador,2026-04-01,parceria,true,false,false
CLI001435,Larissa Araujo Costa,feminino,1995-12-23,30,solteiro,BA,Salvador,16525.73,189006.65,varejo,superior_completo,economista,43,moderado,2021-09-21,indicacao,false,true,false
CLI001436,Vanessa Souza,feminino,1968-03-13,58,viuvo,DF,Brasilia,25866.03,1136218.65,alta_renda,superior_completo,gerente_comercial,63,conservador,2026-05-18,digital,true,true,false
CLI001437,Vanessa Carvalho,feminino,1955-12-23,70,solteiro,GO,Goiania,52195.36,2487307.81,alta_renda,pos_graduacao,dentista,48,conservador,2026-07-10,digital,false,true,false
CLI001438,Matheus Silva,masculino,1993-12-04,32,divorciado,MG,Uberlandia,15408.91,405692.58,alta_renda,pos_graduacao,dentista,62,conservador,2020-08-16,digital,true,true,true
CLI001439,William Martins Pereira,masculino,1950-03-06,76,solteiro,RS,Porto Alegre,32122.27,1227437.71,alta_renda,superior_completo,gerente_comercial,69,moderado,2025-09-28,parceria,true,true,false
CLI001440,Vinicius Rodrigues Ferreira,masculino,1966-02-19,60,divorciado,SP,Campinas,19502.69,327644.29,varejo,medio_completo,autonomo,55,conservador,2025-12-03,parceria,true,true,false
CLI001441,Felipe Rodrigues,masculino,1963-03-15,63,solteiro,MG,Belo Horizonte,38987.89,1419947.90,alta_renda,superior_completo,analista_financeiro,75,conservador,2021-03-11,agencia,true,false,false
CLI001442,Larissa Lima Gomes,feminino,2000-06-19,25,solteiro,SC,Florianopolis,30713.78,1085460.24,alta_renda,superior_completo,designer,61,moderado,2022-08-11,digital,true,true,true
CLI001443,Henrique Souza Ferreira,masculino,1958-09-02,67,viuvo,PR,Londrina,17457.49,572510.11,alta_renda,superior_completo,economista,63,moderado,2019-08-01,indicacao,true,true,true
CLI001444,Felipe Santos Almeida,masculino,2005-10-15,20,casado,MG,Belo Horizonte,5402.98,122765.73,alta_renda,superior_completo,analista_financeiro,73,moderado,2026-02-02,parceria,true,true,false
CLI001445,Fernanda Santos,feminino,1958-11-19,67,viuvo,PR,Curitiba,18162.17,825466.35,alta_renda,superior_completo,empresario,65,moderado,2025-12-17,indicacao,true,true,false
CLI001446,William Santos Costa,masculino,1988-01-10,38,casado,RJ,Niteroi,19727.25,647137.74,alta_renda,superior_completo,designer,73,conservador,2021-05-01,indicacao,true,true,true
CLI001447,Claudia Silva,feminino,1989-11-21,36,casado,SP,Sao Paulo,16968.85,494832.96,varejo,superior_completo,designer,59,conservador,2025-12-10,digital,true,true,false
CLI001448,Larissa Nascimento Ferreira,feminino,1993-02-24,33,divorciado,PR,Curitiba,12340.58,407367.45,varejo,superior_completo,designer,71,arrojado,2022-06-13,parceria,true,true,true
CLI001449,Larissa Oliveira Nascimento,feminino,1984-12-07,41,solteiro,RS,Porto Alegre,15494.50,736823.43,alta_renda,superior_completo,engenheiro_de_software,75,arrojado,2021-02-09,parceria,true,true,true
CLI001450,Fernanda Santos Teixeira,feminino,1998-02-25,28,casado,PR,Curitiba,10558.62,341290.30,varejo,superior_completo,economista,54,moderado,2022-08-20,indicacao,true,true,true
CLI001451,Larissa Souza,feminino,1954-05-14,71,casado,PE,Recife,12044.11,135989.84,alta_renda,superior_completo,gerente_comercial,68,conservador,2021-05-23,indicacao,true,false,false
CLI001452,Thiago Ferreira Souza,masculino,1973-04-26,52,solteiro,SP,Sao Paulo,35576.49,550165.10,alta_renda,pos_graduacao,consultor,63,moderado,2022-01-07,agencia,true,true,false
CLI001453,Mariana Lima,feminino,1965-09-16,60,viuvo,SP,Sao Paulo,8962.75,85321.91,varejo,medio_completo,autonomo,69,conservador,2022-01-07,parceria,true,true,true
CLI001454,Thiago Carvalho Teixeira,masculino,1958-07-11,67,casado,RJ,Rio de Janeiro,23359.50,468805.66,varejo,superior_completo,gerente_comercial,55,conservador,2024-01-27,indicacao,true,true,true
CLI001455,Larissa Almeida Lima,feminino,2000-03-27,26,casado,MG,Uberlandia,22252.06,1002358.31,alta_renda,superior_completo,analista_financeiro,59,moderado,2022-12-28,indicacao,true,false,false
CLI001456,Carlos Costa Costa,masculino,1959-06-27,66,viuvo,SP,Campinas,24524.51,364370.63,varejo,superior_completo,designer,47,conservador,2020-06-24,parceria,false,true,false
CLI001457,Carlos Ribeiro,masculino,1957-07-27,68,viuvo,SP,Santos,6704.71,251590.01,empreendedor,superior_completo,arquiteto,60,conservador,2018-12-16,indicacao,true,true,true
CLI001458,Gabriela Cardoso Barbosa,feminino,1953-02-17,73,solteiro,SP,Campinas,8608.67,227827.22,varejo,medio_completo,autonomo,44,conservador,2026-07-06,digital,false,false,false
CLI001459,Eduardo Moreira Silva,masculino,2002-08-14,23,viuvo,PE,Recife,8891.63,412840.98,alta_renda,superior_completo,designer,60,arrojado,2023-05-21,agencia,true,true,true
CLI001460,Beatriz Rodrigues,feminino,1973-07-26,52,casado,PR,Curitiba,9187.29,482553.70,private,superior_completo,designer,72,arrojado,2018-12-05,indicacao,true,false,false
CLI001461,Matheus Pereira,masculino,1992-07-06,33,divorciado,MG,Belo Horizonte,53006.17,785757.31,alta_renda,pos_graduacao,consultor,80,conservador,2020-12-14,digital,true,true,true
CLI001462,Eduardo Lima Martins,masculino,1954-12-07,71,viuvo,SC,Florianopolis,19032.53,829095.02,alta_renda,superior_completo,contador,60,conservador,2024-07-24,parceria,true,true,true
CLI001463,Daniela Silva Ferreira,feminino,1983-09-07,42,casado,SC,Florianopolis,52381.29,1885023.96,alta_renda,pos_graduacao,dentista,77,conservador,2024-02-18,agencia,true,true,false
CLI001464,Rafael Almeida Costa,masculino,1967-11-27,58,divorciado,PA,Belem,25009.43,869434.33,alta_renda,superior_completo,advogado,60,moderado,2026-07-15,agencia,true,true,false
CLI001465,Rafael Silva Araujo,masculino,1985-08-05,40,divorciado,DF,Brasilia,28464.31,863944.90,alta_renda,superior_completo,engenheiro_de_software,61,moderado,2019-02-22,parceria,true,true,true
CLI001466,Marcelo Souza,masculino,1980-04-03,45,divorciado,RS,Porto Alegre,22675.70,541016.72,alta_renda,superior_completo,contador,82,arrojado,2018-01-12,indicacao,true,true,true
CLI001467,Bianca Teixeira,feminino,2004-02-05,22,viuvo,AM,Manaus,22259.28,288296.17,varejo,superior_completo,professor,65,moderado,2023-02-14,parceria,true,true,true
CLI001468,Larissa Souza,feminino,1979-09-10,46,solteiro,MG,Uberlandia,8362.95,198273.76,varejo,superior_completo,analista_financeiro,72,arrojado,2022-06-05,indicacao,true,true,true
CLI001469,Beatriz Ribeiro,feminino,1984-05-24,41,casado,SP,Campinas,31708.70,446169.40,alta_renda,superior_completo,advogado,82,moderado,2025-08-08,parceria,true,true,true
CLI001470,Eduardo Pereira Rodrigues,masculino,1991-11-24,34,casado,SP,Sao Paulo,9277.30,209389.90,varejo,superior_completo,professor,64,moderado,2018-12-05,indicacao,true,true,true
CLI001471,Mariana Cardoso,feminino,1957-11-04,68,solteiro,SC,Florianopolis,27049.16,730555.74,alta_renda,superior_completo,analista_financeiro,56,conservador,2024-04-05,digital,true,false,false
CLI001472,Daniel Costa Souza,masculino,1955-04-02,70,viuvo,RS,Porto Alegre,9053.31,241875.99,alta_renda,pos_graduacao,dentista,70,conservador,2025-06-13,parceria,true,true,true
CLI001473,Thiago Gomes Santos,masculino,1957-01-09,69,viuvo,PE,Recife,28179.00,581761.12,alta_renda,pos_graduacao,medico,76,moderado,2022-08-13,digital,true,true,true
CLI001474,Camila Moreira Nascimento,feminino,1970-11-20,55,casado,PA,Belem,26349.83,698613.25,alta_renda,superior_completo,contador,81,conservador,2021-01-03,indicacao,true,true,true
CLI001475,Ana Souza,feminino,1963-03-16,63,viuvo,RJ,Rio de Janeiro,30458.93,672050.54,private,pos_graduacao,consultor,72,moderado,2018-08-10,parceria,true,false,false
CLI001476,Leonardo Santos,masculino,1972-03-21,54,divorciado,RJ,Rio de Janeiro,10689.50,301070.84,varejo,superior_completo,arquiteto,59,conservador,2022-12-22,parceria,true,true,true
CLI001477,Fernanda Pereira Silva,feminino,2000-10-19,25,viuvo,PE,Recife,20281.82,767623.09,alta_renda,medio_completo,autonomo,61,moderado,2021-01-25,digital,true,true,true
CLI001478,Claudia Carvalho,feminino,1964-07-04,61,divorciado,MG,Belo Horizonte,17188.58,782547.11,alta_renda,superior_completo,designer,75,moderado,2021-02-01,indicacao,true,false,false
